date,time,edge,avg_speed,num_vehicles
1,1777.00,Madison_51to5_51,0.0,4
1,1777.00,9_38to9_37,0.0,2
1,1777.00,Madison_42to5_42,0.0,4
1,1777.00,Madison_42toPark_42,0.0,1
1,1777.00,Madison_49to5_49,0.0,4
1,1777.00,Madison_30toMadison_31,0.0,2
1,1777.00,9_34to9_33,0.0,3
1,1777.00,Madison_43to5_43,0.0,3
1,1777.00,Madison_31to5_31,0.0,9
1,1777.00,8_46to8_47,5.0,1
1,1777.00,Lexington_33toPark_33,0.0,11
1,1777.00,Lexington_55toPark_55,1.6460000000000001,10
1,1777.00,Madison_33to5_33,0.0,4
1,1777.00,9_42to9_41,0.0,1
1,1777.00,9_36to9_35,0.0,1
1,1777.00,Lexington_35toPark_35,0.0,11
1,1777.00,Lexington_49toPark_49,0.0,10
1,1777.00,Lexington_31toPark_31,0.0,7
1,1777.00,8_34to8_35,10.0,1
1,1777.00,5_34toMadison_34,3.0,1
1,1777.00,Lexington_39toPark_39,0.0,11
1,1777.00,Lexington_42toPark_42,0.0,10
1,1777.00,6_34to5_34,10.0,1
1,1777.00,8_49to8_50,7.5,2
1,1777.00,6_45to6_46,0.0,2
1,1777.00,Madison_55to5_55,10.0,1
1,1777.00,9_37to9_36,10.0,1
1,1777.00,8_55to8_56,0.0,6
1,1777.00,Lexington_37toPark_37,0.55,10
1,1777.00,Madison_48toMadison_49,23.51,1
1,1777.00,Madison_41to5_41,0.0,4
1,1777.00,Lexington_45toPark_45,0.0,10
1,1777.00,Lexington_34toPark_34,0.0,10
1,1777.00,7_46to6_46,0.0,1
1,1777.00,8_38to8_39,0.0,1
1,1777.00,Madison_53toMadison_54,10.0,1
1,1777.00,Madison_35to5_35,0.0,3
1,1777.00,Madison_34toPark_34,9.73,1
1,1777.00,Park_35toMadison_35,9.48,2
1,1777.00,8_41to8_42,0.0,1
1,1777.00,Lexington_51toPark_51,0.0,11
1,1777.00,Madison_50toPark_50,10.12,1
1,1777.00,6_53to6_54,23.92,2
1,1777.00,8_57to8_58,0.0,6
1,1777.00,7_33to7_32,24.36,1
1,1777.00,8_51to8_52,9.92,7
1,1777.00,9_40to9_39,0.0,1
1,1777.00,Madison_37to5_37,0.0,4
1,1777.00,8_47to8_48,0.0,2
1,1777.00,8_33to9_33,25.0,1
1,1777.00,8_50to8_51,5.0,2
1,1777.00,6_39to6_40,10.0,1
1,1777.00,7_31to8_31,10.0,1
1,1777.00,Park_37toMadison_37,11.58,1
1,1777.00,8_58to7_58,0.0,18
1,1777.00,6_49to7_49,0.0,1
1,1777.00,Park_36toPark_35,0.0,1
1,1777.00,Madison_47to5_47,0.0,4
1,1777.00,7_52to6_52,0.0,1
1,1777.00,8_45to8_46,3.5,2
1,1777.00,6_33to7_33,10.0,1
1,1777.00,8_42to8_43,0.0,3
1,1777.00,Park_34toPark_35,0.0,11
1,1777.00,Madison_34toMadison_35,10.0,1
1,1777.00,5_51to6_51,10.0,1
1,1777.00,8_44to8_45,0.0,3
1,1777.00,Lexington_47toPark_47,0.0,10
1,1777.00,Lexington_57toPark_57,0.0,9
1,1777.00,Lexington_41toPark_41,0.0,11
1,1777.00,6_51to7_51,0.0,1
1,1777.00,Madison_45to5_45,0.0,4
1,1777.00,Madison_57to5_57,0.0,5
1,1777.00,Madison_53to5_53,3.016666666666667,6
1,1777.00,7_50to6_50,14.75,2
1,1777.00,Lexington_43toPark_43,0.0,11
1,1777.00,8_31to8_32,0.0,1
